[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
,,,,224,2021-06-07 21:11:26,00:01:00,00:01:30,0.5um,3070262,2.5um,13773,5.0um,706,/m3,
,,,,225,2021-06-07 21:12:56,00:01:00,00:01:30,0.5um,3017643,2.5um,16598,5.0um,2119,/m3,
,,,,226,2021-06-07 21:14:26,00:01:00,00:01:30,0.5um,3052252,2.5um,13066,5.0um,353,/m3,
,,,,227,2021-06-07 21:15:56,00:01:00,00:01:30,0.5um,3139126,2.5um,15185,5.0um,1059,/m3,
,,,,228,2021-06-07 21:17:26,00:01:00,00:01:30,0.5um,3102045,2.5um,16598,5.0um,353,/m3,
,,,,229,2021-06-07 21:18:56,00:01:00,00:01:30,0.5um,3108049,2.5um,17304,5.0um,1766,/m3,
,,,,230,2021-06-07 21:20:26,00:01:00,00:01:30,0.5um,3257430,2.5um,16951,5.0um,1413,/m3,
,,,,231,2021-06-07 21:21:56,00:01:00,00:01:30,0.5um,3187860,2.5um,17657,5.0um,2119,/m3,
,,,,232,2021-06-07 21:23:26,00:01:00,00:01:30,0.5um,3250367,2.5um,18364,5.0um,1059,/m3,
,,,,233,2021-06-07 21:24:56,00:01:00,00:01:30,0.5um,3114759,2.5um,17657,5.0um,1766,/m3,
,,,,234,2021-06-07 21:26:26,00:01:00,00:01:30,0.5um,3021528,2.5um,15185,5.0um,353,/m3,
,,,,235,2021-06-07 21:27:56,00:01:00,00:01:30,0.5um,3052605,2.5um,18717,5.0um,1766,/m3,
,,,,236,2021-06-07 21:29:26,00:01:00,00:01:30,0.5um,3081563,2.5um,14479,5.0um,1059,/m3,
,,,,237,2021-06-07 21:30:56,00:01:00,00:01:30,0.5um,3004224,2.5um,16245,5.0um,706,/m3,
,,,,238,2021-06-07 21:32:26,00:01:00,00:01:30,0.5um,2959021,2.5um,15185,5.0um,353,/m3,
,,,,239,2021-06-07 21:33:56,00:01:00,00:01:30,0.5um,2923353,2.5um,13420,5.0um,706,/m3,
,,,,240,2021-06-07 21:35:26,00:01:00,00:01:30,0.5um,2963612,2.5um,18364,5.0um,2472,/m3,
,,,,241,2021-06-07 21:36:56,00:01:00,00:01:30,0.5um,2916290,2.5um,15185,5.0um,1059,/m3,
,,,,242,2021-06-07 21:38:26,00:01:00,00:01:30,0.5um,2878503,2.5um,18011,5.0um,1413,/m3,
,,,,243,2021-06-07 21:39:56,00:01:00,00:01:30,0.5um,2926178,2.5um,14126,5.0um,353,/m3,
,,,,244,2021-06-07 21:41:26,00:01:00,00:01:30,0.5um,2808227,2.5um,15538,5.0um,353,/m3,
,,,,245,2021-06-07 21:42:56,00:01:00,00:01:30,0.5um,2804342,2.5um,9888,5.0um,353,/m3,
,,,,246,2021-06-07 21:44:26,00:01:00,00:01:30,0.5um,2803989,2.5um,13420,5.0um,1059,/m3,
,,,,247,2021-06-07 21:45:56,00:01:00,00:01:30,0.5um,2762318,2.5um,13773,5.0um,1413,/m3,
,,,,248,2021-06-07 21:47:26,00:01:00,00:01:30,0.5um,2743954,2.5um,14126,5.0um,706,/m3,
,,,,249,2021-06-07 21:48:56,00:01:00,00:01:30,0.5um,2775031,2.5um,19070,5.0um,1059,/m3,
,,,,250,2021-06-07 21:50:26,00:01:00,00:01:30,0.5um,2644367,2.5um,13773,5.0um,706,/m3,
,,,,251,2021-06-07 21:51:56,00:01:00,00:01:30,0.5um,2698398,2.5um,13066,5.0um,1413,/m3,
,,,,252,2021-06-07 21:53:26,00:01:00,00:01:30,0.5um,2644013,2.5um,10241,5.0um,706,/m3,
,,,,253,2021-06-07 21:54:56,00:01:00,00:01:30,0.5um,2678975,2.5um,10948,5.0um,706,/m3,
,,,,254,2021-06-07 21:56:26,00:01:00,00:01:30,0.5um,2650370,2.5um,12713,5.0um,706,/m3,
,,,,255,2021-06-07 21:57:56,00:01:00,00:01:30,0.5um,2656020,2.5um,8829,5.0um,1059,/m3,
,,,,256,2021-06-07 21:59:26,00:01:00,00:01:30,0.5um,2677209,2.5um,12713,5.0um,1413,/m3,
,,,,257,2021-06-07 22:00:56,00:01:00,00:01:30,0.5um,2719940,2.5um,14832,5.0um,706,/m3,
,,,,258,2021-06-07 22:02:26,00:01:00,00:01:30,0.5um,2682860,2.5um,13420,5.0um,706,/m3,
,,,,259,2021-06-07 22:03:56,00:01:00,00:01:30,0.5um,2618234,2.5um,14479,5.0um,706,/m3,
,,,,260,2021-06-07 22:05:26,00:01:00,00:01:30,0.5um,2558552,2.5um,10241,5.0um,353,/m3,
,,,,261,2021-06-07 22:06:56,00:01:00,00:01:30,0.5um,2545132,2.5um,6357,5.0um,0,/m3,
,,,,262,2021-06-07 22:08:26,00:01:00,00:01:30,0.5um,2545132,2.5um,9182,5.0um,353,/m3,
,,,,263,2021-06-07 22:09:56,00:01:00,00:01:30,0.5um,2490041,2.5um,10594,5.0um,0,/m3,
,,,,264,2021-06-07 22:11:26,00:01:00,00:01:30,0.5um,2547251,2.5um,7416,5.0um,353,/m3,
,,,,265,2021-06-07 22:12:56,00:01:00,00:01:30,0.5um,2530300,2.5um,10241,5.0um,1059,/m3,
,,,,266,2021-06-07 22:14:26,00:01:00,00:01:30,0.5um,2564555,2.5um,12007,5.0um,1059,/m3,
,,,,267,2021-06-07 22:15:56,00:01:00,00:01:30,0.5um,2542660,2.5um,11301,5.0um,1413,/m3,
,,,,268,2021-06-07 22:17:26,00:01:00,00:01:30,0.5um,2563143,2.5um,13420,5.0um,1059,/m3,
,,,,269,2021-06-07 22:18:56,00:01:00,00:01:30,0.5um,2550783,2.5um,16245,5.0um,0,/m3,
,,,,270,2021-06-07 22:20:26,00:01:00,00:01:30,0.5um,2568793,2.5um,15185,5.0um,1059,/m3,
,,,,271,2021-06-07 22:21:56,00:01:00,00:01:30,0.5um,2527475,2.5um,13773,5.0um,353,/m3,
,,,,272,2021-06-07 22:23:26,00:01:00,00:01:30,0.5um,2501695,2.5um,9182,5.0um,2119,/m3,
,,,,273,2021-06-07 22:24:56,00:01:00,00:01:30,0.5um,2526062,2.5um,11301,5.0um,353,/m3,
,,,,274,2021-06-07 22:26:26,00:01:00,00:01:30,0.5um,2439188,2.5um,9888,5.0um,0,/m3,
,,,,275,2021-06-07 22:27:56,00:01:00,00:01:30,0.5um,2576562,2.5um,18717,5.0um,0,/m3,
,,,,276,2021-06-07 22:29:26,00:01:00,00:01:30,0.5um,2526062,2.5um,11654,5.0um,1059,/m3,
,,,,277,2021-06-07 22:30:56,00:01:00,00:01:30,0.5um,2555373,2.5um,10241,5.0um,706,/m3,
,,,,278,2021-06-07 22:32:26,00:01:00,00:01:30,0.5um,2470618,2.5um,11654,5.0um,706,/m3,
,,,,279,2021-06-07 22:33:56,00:01:00,00:01:30,0.5um,2534185,2.5um,14832,5.0um,1766,/m3,
,,,,280,2021-06-07 22:35:26,00:01:00,00:01:30,0.5um,2530653,2.5um,10948,5.0um,0,/m3,
,,,,281,2021-06-07 22:36:56,00:01:00,00:01:30,0.5um,2466380,2.5um,10241,5.0um,706,/m3,
,,,,282,2021-06-07 22:38:26,00:01:00,00:01:30,0.5um,2433891,2.5um,10594,5.0um,706,/m3,
,,,,283,2021-06-07 22:39:56,00:01:00,00:01:30,0.5um,2488276,2.5um,14479,5.0um,706,/m3,
,,,,284,2021-06-07 22:41:26,00:01:00,00:01:30,0.5um,2428594,2.5um,13420,5.0um,2119,/m3,
,,,,285,2021-06-07 22:42:56,00:01:00,00:01:30,0.5um,2494279,2.5um,14479,5.0um,353,/m3,
,,,,286,2021-06-07 22:44:26,00:01:00,00:01:30,0.5um,2443426,2.5um,11301,5.0um,1059,/m3,
,,,,287,2021-06-07 22:45:56,00:01:00,00:01:30,0.5um,2533832,2.5um,11654,5.0um,1059,/m3,
,,,,288,2021-06-07 22:47:26,00:01:00,00:01:30,0.5um,2457905,2.5um,16245,5.0um,1059,/m3,
,,,,289,2021-06-07 22:48:56,00:01:00,00:01:30,0.5um,2442720,2.5um,12713,5.0um,1059,/m3,
,,,,290,2021-06-07 22:50:26,00:01:00,00:01:30,0.5um,2389394,2.5um,12007,5.0um,706,/m3,
,,,,291,2021-06-07 22:51:56,00:01:00,00:01:30,0.5um,2408464,2.5um,15892,5.0um,1059,/m3,
,,,,292,2021-06-07 22:53:26,00:01:00,00:01:30,0.5um,2797633,2.5um,19776,5.0um,1059,/m3,
,,,,293,2021-06-07 22:54:56,00:01:00,00:01:30,0.5um,2670146,2.5um,17304,5.0um,706,/m3,
,,,,294,2021-06-07 22:56:26,00:01:00,00:01:30,0.5um,2749251,2.5um,16245,5.0um,1059,/m3,
,,,,295,2021-06-07 22:57:56,00:01:00,00:01:30,0.5um,2675797,2.5um,14126,5.0um,1059,/m3,
,,,,296,2021-06-07 22:59:26,00:01:00,00:01:30,0.5um,2635538,2.5um,17304,5.0um,1413,/m3,
,,,,297,2021-06-07 23:00:56,00:01:00,00:01:30,0.5um,2515468,2.5um,13066,5.0um,353,/m3,
,,,,298,2021-06-07 23:02:26,00:01:00,00:01:30,0.5um,2605520,2.5um,13773,5.0um,1059,/m3,
,,,,299,2021-06-07 23:03:56,00:01:00,00:01:30,0.5um,2492513,2.5um,9888,5.0um,353,/m3,
,,,,300,2021-06-07 23:05:26,00:01:00,00:01:30,0.5um,2519352,2.5um,12007,5.0um,1766,/m3,
,,,,301,2021-06-07 23:06:56,00:01:00,00:01:30,0.5um,2618587,2.5um,11301,5.0um,706,/m3,
,,,,302,2021-06-07 23:08:26,00:01:00,00:01:30,0.5um,2491454,2.5um,10948,5.0um,353,/m3,
,,,,303,2021-06-07 23:09:56,00:01:00,00:01:30,0.5um,2609758,2.5um,11301,5.0um,353,/m3,
,,,,304,2021-06-07 23:11:26,00:01:00,00:01:30,0.5um,2486510,2.5um,15892,5.0um,706,/m3,
,,,,305,2021-06-07 23:12:56,00:01:00,00:01:30,0.5um,2497810,2.5um,12713,5.0um,1413,/m3,
,,,,306,2021-06-07 23:14:26,00:01:00,00:01:30,0.5um,2443779,2.5um,12713,5.0um,1413,/m3,
,,,,307,2021-06-07 23:15:56,00:01:00,00:01:30,0.5um,2372443,2.5um,10594,5.0um,1413,/m3,
,,,,308,2021-06-07 23:17:26,00:01:00,00:01:30,0.5um,2338188,2.5um,10948,5.0um,1413,/m3,
,,,,309,2021-06-07 23:18:56,00:01:00,00:01:30,0.5um,2384803,2.5um,12007,5.0um,353,/m3,
,,,,310,2021-06-07 23:20:26,00:01:00,00:01:30,0.5um,2324415,2.5um,12360,5.0um,353,/m3,
,,,,311,2021-06-07 23:21:56,00:01:00,00:01:30,0.5um,2342073,2.5um,10594,5.0um,353,/m3,
,,,,312,2021-06-07 23:23:26,00:01:00,00:01:30,0.5um,2396810,2.5um,12713,5.0um,1766,/m3,
,,,,313,2021-06-07 23:24:56,00:01:00,00:01:30,0.5um,2311702,2.5um,12360,5.0um,353,/m3,
,,,,314,2021-06-07 23:26:26,00:01:00,00:01:30,0.5um,2314880,2.5um,8476,5.0um,353,/m3,
,,,,315,2021-06-07 23:27:56,00:01:00,00:01:30,0.5um,2262968,2.5um,8829,5.0um,353,/m3,
,,,,316,2021-06-07 23:29:26,00:01:00,00:01:30,0.5um,2289807,2.5um,9888,5.0um,353,/m3,
,,,,317,2021-06-07 23:30:56,00:01:00,00:01:30,0.5um,2286275,2.5um,10948,5.0um,1059,/m3,
,,,,318,2021-06-07 23:32:26,00:01:00,00:01:30,0.5um,2235422,2.5um,11301,5.0um,353,/m3,
,,,,319,2021-06-07 23:33:56,00:01:00,00:01:30,0.5um,2353726,2.5um,14832,5.0um,1059,/m3,
,,,,320,2021-06-07 23:35:26,00:01:00,00:01:30,0.5um,2291926,2.5um,12007,5.0um,1413,/m3,
,,,,321,2021-06-07 23:36:56,00:01:00,00:01:30,0.5um,2344898,2.5um,10594,5.0um,706,/m3,
,,,,322,2021-06-07 23:38:26,00:01:00,00:01:30,0.5um,2301107,2.5um,11654,5.0um,353,/m3,
,,,,323,2021-06-07 23:39:56,00:01:00,00:01:30,0.5um,2254139,2.5um,12713,5.0um,353,/m3,
,,,,324,2021-06-07 23:41:26,00:01:00,00:01:30,0.5um,2220590,2.5um,8122,5.0um,706,/m3,
,,,,325,2021-06-07 23:42:56,00:01:00,00:01:30,0.5um,2276034,2.5um,10241,5.0um,706,/m3,
,,,,326,2021-06-07 23:44:26,00:01:00,00:01:30,0.5um,2203286,2.5um,11654,5.0um,706,/m3,
,,,,327,2021-06-07 23:45:56,00:01:00,00:01:30,0.5um,2279212,2.5um,13773,5.0um,706,/m3,
,,,,328,2021-06-07 23:47:26,00:01:00,00:01:30,0.5um,2224828,2.5um,13773,5.0um,1059,/m3,
,,,,329,2021-06-07 23:48:56,00:01:00,00:01:30,0.5um,2258024,2.5um,12360,5.0um,706,/m3,
,,,,330,2021-06-07 23:50:26,00:01:00,00:01:30,0.5um,2269324,2.5um,14832,5.0um,353,/m3,
,,,,331,2021-06-07 23:51:56,00:01:00,00:01:30,0.5um,2253079,2.5um,9182,5.0um,706,/m3,
,,,,332,2021-06-07 23:53:26,00:01:00,00:01:30,0.5um,2207523,2.5um,9535,5.0um,0,/m3,
,,,,333,2021-06-07 23:54:56,00:01:00,00:01:30,0.5um,2165146,2.5um,10948,5.0um,353,/m3,
,,,,334,2021-06-07 23:56:26,00:01:00,00:01:30,0.5um,2204698,2.5um,12713,5.0um,0,/m3,
,,,,335,2021-06-07 23:57:56,00:01:00,00:01:30,0.5um,2155258,2.5um,12007,5.0um,1413,/m3,
,,,,336,2021-06-07 23:59:26,00:01:00,00:01:30,0.5um,2224828,2.5um,14479,5.0um,706,/m3,
,,,,337,2021-06-07 00:00:56,00:01:00,00:01:30,0.5um,2236128,2.5um,12713,5.0um,0,/m3,
,,,,338,2021-06-08 00:02:26,00:01:00,00:01:30,0.5um,2165852,2.5um,11301,5.0um,0,/m3,
,,,,339,2021-06-08 00:03:56,00:01:00,00:01:30,0.5um,2177506,2.5um,19776,5.0um,1413,/m3,
,,,,340,2021-06-08 00:05:26,00:01:00,00:01:30,0.5um,2171502,2.5um,10948,5.0um,706,/m3,
,,,,341,2021-06-08 00:06:56,00:01:00,00:01:30,0.5um,2135835,2.5um,15538,5.0um,706,/m3,
,,,,342,2021-06-08 00:08:26,00:01:00,00:01:30,0.5um,2213174,2.5um,14126,5.0um,1059,/m3,
,,,,343,2021-06-08 00:09:56,00:01:00,00:01:30,0.5um,2181391,2.5um,13773,5.0um,353,/m3,
,,,,344,2021-06-08 00:11:26,00:01:00,00:01:30,0.5um,2194104,2.5um,12713,5.0um,706,/m3,
,,,,345,2021-06-08 00:12:56,00:01:00,00:01:30,0.5um,2154198,2.5um,15185,5.0um,706,/m3,
,,,,346,2021-06-08 00:14:26,00:01:00,00:01:30,0.5um,2168677,2.5um,13420,5.0um,2119,/m3,
,,,,347,2021-06-08 00:15:56,00:01:00,00:01:30,0.5um,2093104,2.5um,8122,5.0um,1059,/m3,
,,,,348,2021-06-08 00:17:26,00:01:00,00:01:30,0.5um,2082509,2.5um,12360,5.0um,1059,/m3,
,,,,349,2021-06-08 00:18:56,00:01:00,00:01:30,0.5um,2078625,2.5um,10241,5.0um,0,/m3,
,,,,350,2021-06-08 00:20:26,00:01:00,00:01:30,0.5um,2106170,2.5um,12007,5.0um,0,/m3,
,,,,351,2021-06-08 00:21:56,00:01:00,00:01:30,0.5um,2075800,2.5um,15538,5.0um,353,/m3,
,,,,352,2021-06-08 00:23:26,00:01:00,00:01:30,0.5um,2085688,2.5um,14126,5.0um,706,/m3,
,,,,353,2021-06-08 00:24:56,00:01:00,00:01:30,0.5um,2066265,2.5um,12007,5.0um,706,/m3,
,,,,354,2021-06-08 00:26:26,00:01:00,00:01:30,0.5um,2017530,2.5um,12713,5.0um,706,/m3,
,,,,355,2021-06-08 00:27:56,00:01:00,00:01:30,0.5um,2130890,2.5um,13420,5.0um,706,/m3,
,,,,356,2021-06-08 00:29:26,00:01:00,00:01:30,0.5um,2135835,2.5um,14126,5.0um,706,/m3,
,,,,357,2021-06-08 00:30:56,00:01:00,00:01:30,0.5um,2133716,2.5um,12713,5.0um,353,/m3,
,,,,358,2021-06-08 00:32:26,00:01:00,00:01:30,0.5um,2083922,2.5um,9888,5.0um,0,/m3,
,,,,359,2021-06-08 00:33:56,00:01:00,00:01:30,0.5um,2146782,2.5um,15892,5.0um,1059,/m3,
,,,,360,2021-06-08 00:35:26,00:01:00,00:01:30,0.5um,2085335,2.5um,13773,5.0um,2119,/m3,
,,,,361,2021-06-08 00:36:56,00:01:00,00:01:30,0.5um,2104051,2.5um,19423,5.0um,706,/m3,
,,,,362,2021-06-08 00:38:26,00:01:00,00:01:30,0.5um,2104758,2.5um,14479,5.0um,1059,/m3,
,,,,363,2021-06-08 00:39:56,00:01:00,00:01:30,0.5um,2057789,2.5um,12360,5.0um,0,/m3,
,,,,364,2021-06-08 00:41:26,00:01:00,00:01:30,0.5um,2091338,2.5um,17657,5.0um,1413,/m3,
,,,,365,2021-06-08 00:42:56,00:01:00,00:01:30,0.5um,2082862,2.5um,14126,5.0um,353,/m3,
,,,,366,2021-06-08 00:44:26,00:01:00,00:01:30,0.5um,2069443,2.5um,11301,5.0um,0,/m3,
,,,,367,2021-06-08 00:45:56,00:01:00,00:01:30,0.5um,2077565,2.5um,7769,5.0um,1059,/m3,
,,,,368,2021-06-08 00:47:26,00:01:00,00:01:30,0.5um,2111114,2.5um,13420,5.0um,706,/m3,
,,,,369,2021-06-08 00:48:56,00:01:00,00:01:30,0.5um,2184216,2.5um,10594,5.0um,1059,/m3,
,,,,370,2021-06-08 00:50:26,00:01:00,00:01:30,0.5um,2168677,2.5um,14832,5.0um,353,/m3,
,,,,371,2021-06-08 00:51:56,00:01:00,00:01:30,0.5um,2112174,2.5um,12007,5.0um,353,/m3,
,,,,372,2021-06-08 00:53:26,00:01:00,00:01:30,0.5um,2081803,2.5um,8476,5.0um,353,/m3,
,,,,373,2021-06-08 00:54:56,00:01:00,00:01:30,0.5um,2027418,2.5um,9888,5.0um,0,/m3,
,,,,374,2021-06-08 00:56:26,00:01:00,00:01:30,0.5um,2031303,2.5um,11301,5.0um,1059,/m3,
,,,,375,2021-06-08 00:57:56,00:01:00,00:01:30,0.5um,2045076,2.5um,9535,5.0um,0,/m3,
,,,,376,2021-06-08 00:59:26,00:01:00,00:01:30,0.5um,2022827,2.5um,12360,5.0um,706,/m3,
,,,,377,2021-06-08 01:00:56,00:01:00,00:01:30,0.5um,2065911,2.5um,12360,5.0um,706,/m3,
,,,,378,2021-06-08 01:02:26,00:01:00,00:01:30,0.5um,2042604,2.5um,8476,5.0um,706,/m3,
,,,,379,2021-06-08 01:03:56,00:01:00,00:01:30,0.5um,2057083,2.5um,12360,5.0um,1059,/m3,
,,,,380,2021-06-08 01:05:26,00:01:00,00:01:30,0.5um,2015058,2.5um,15538,5.0um,706,/m3,
,,,,381,2021-06-08 01:06:56,00:01:00,00:01:30,0.5um,2024593,2.5um,9182,5.0um,706,/m3,
,,,,382,2021-06-08 01:08:26,00:01:00,00:01:30,0.5um,2004111,2.5um,10241,5.0um,1059,/m3,
,,,,383,2021-06-08 01:09:56,00:01:00,00:01:30,0.5um,2026359,2.5um,11301,5.0um,1059,/m3,
,,,,384,2021-06-08 01:11:26,00:01:00,00:01:30,0.5um,1990338,2.5um,12360,5.0um,0,/m3,
,,,,385,2021-06-08 01:12:56,00:01:00,00:01:30,0.5um,2017177,2.5um,9182,5.0um,353,/m3,
,,,,386,2021-06-08 01:14:26,00:01:00,00:01:30,0.5um,2048960,2.5um,10241,5.0um,0,/m3,
,,,,387,2021-06-08 01:15:56,00:01:00,00:01:30,0.5um,1975859,2.5um,9888,5.0um,353,/m3,
,,,,388,2021-06-08 01:17:26,00:01:00,00:01:30,0.5um,1996695,2.5um,12713,5.0um,353,/m3,
,,,,389,2021-06-08 01:18:56,00:01:00,00:01:30,0.5um,1970562,2.5um,11301,5.0um,706,/m3,
,,,,390,2021-06-08 01:20:26,00:01:00,00:01:30,0.5um,1875918,2.5um,9535,5.0um,2119,/m3,
,,,,391,2021-06-08 01:21:56,00:01:00,00:01:30,0.5um,1941957,2.5um,11654,5.0um,706,/m3,
,,,,392,2021-06-08 01:23:26,00:01:00,00:01:30,0.5um,1924653,2.5um,12007,5.0um,0,/m3,
,,,,393,2021-06-08 01:24:56,00:01:00,00:01:30,0.5um,1958201,2.5um,12713,5.0um,706,/m3,
,,,,394,2021-06-08 01:26:26,00:01:00,00:01:30,0.5um,1981509,2.5um,14832,5.0um,353,/m3,
,,,,395,2021-06-08 01:27:56,00:01:00,00:01:30,0.5um,1982922,2.5um,10594,5.0um,706,/m3,
,,,,396,2021-06-08 01:29:26,00:01:00,00:01:30,0.5um,1890044,2.5um,13066,5.0um,706,/m3,
,,,,397,2021-06-08 01:30:56,00:01:00,00:01:30,0.5um,1970208,2.5um,15538,5.0um,706,/m3,
,,,,398,2021-06-08 01:32:26,00:01:00,00:01:30,0.5um,1900638,2.5um,13420,5.0um,706,/m3,
,,,,399,2021-06-08 01:33:56,00:01:00,00:01:30,0.5um,1936660,2.5um,7769,5.0um,706,/m3,
,,,,400,2021-06-08 01:35:26,00:01:00,00:01:30,0.5um,1894282,2.5um,12713,5.0um,706,/m3,
,,,,401,2021-06-08 01:36:56,00:01:00,00:01:30,0.5um,1952904,2.5um,16951,5.0um,706,/m3,
,,,,402,2021-06-08 01:38:26,00:01:00,00:01:30,0.5um,1912999,2.5um,13066,5.0um,353,/m3,
,,,,403,2021-06-08 01:39:56,00:01:00,00:01:30,0.5um,1919355,2.5um,8829,5.0um,0,/m3,
,,,,404,2021-06-08 01:41:26,00:01:00,00:01:30,0.5um,1934894,2.5um,13420,5.0um,1059,/m3,
,,,,405,2021-06-08 01:42:56,00:01:00,00:01:30,0.5um,1941604,2.5um,10594,5.0um,353,/m3,
,,,,406,2021-06-08 01:44:26,00:01:00,00:01:30,0.5um,1921474,2.5um,11301,5.0um,353,/m3,
,,,,407,2021-06-08 01:45:56,00:01:00,00:01:30,0.5um,1919002,2.5um,17657,5.0um,1059,/m3,
,,,,408,2021-06-08 01:47:26,00:01:00,00:01:30,0.5um,1907348,2.5um,11654,5.0um,706,/m3,
,,,,409,2021-06-08 01:48:56,00:01:00,00:01:30,0.5um,1917590,2.5um,12713,5.0um,706,/m3,
,,,,410,2021-06-08 01:50:26,00:01:00,00:01:30,0.5um,1903464,2.5um,10241,5.0um,353,/m3,
,,,,411,2021-06-08 01:51:56,00:01:00,00:01:30,0.5um,1895694,2.5um,16245,5.0um,0,/m3,
,,,,412,2021-06-08 01:53:26,00:01:00,00:01:30,0.5um,1954317,2.5um,12713,5.0um,706,/m3,
,,,,413,2021-06-08 01:54:56,00:01:00,00:01:30,0.5um,1924653,2.5um,10241,5.0um,706,/m3,
,,,,414,2021-06-08 01:56:26,00:01:00,00:01:30,0.5um,1893222,2.5um,10948,5.0um,0,/m3,
,,,,415,2021-06-08 01:57:56,00:01:00,00:01:30,0.5um,1894282,2.5um,10948,5.0um,1413,/m3,
,,,,416,2021-06-08 01:59:26,00:01:00,00:01:30,0.5um,1879097,2.5um,13066,5.0um,706,/m3,
,,,,417,2021-06-08 02:00:56,00:01:00,00:01:30,0.5um,1869208,2.5um,12360,5.0um,1059,/m3,
,,,,418,2021-06-08 02:02:26,00:01:00,00:01:30,0.5um,1897460,2.5um,12007,5.0um,353,/m3,
,,,,419,2021-06-08 02:03:56,00:01:00,00:01:30,0.5um,1858967,2.5um,11301,5.0um,353,/m3,
,,,,420,2021-06-08 02:05:26,00:01:00,00:01:30,0.5um,1908055,2.5um,12360,5.0um,0,/m3,
,,,,421,2021-06-08 02:06:56,00:01:00,00:01:30,0.5um,1864971,2.5um,16245,5.0um,1413,/m3,
,,,,422,2021-06-08 02:08:26,00:01:00,00:01:30,0.5um,1879803,2.5um,12007,5.0um,1413,/m3,
,,,,423,2021-06-08 02:09:56,00:01:00,00:01:30,0.5um,1863558,2.5um,12360,5.0um,706,/m3,
,,,,424,2021-06-08 02:11:26,00:01:00,00:01:30,0.5um,1856848,2.5um,12360,5.0um,1059,/m3,
,,,,425,2021-06-08 02:12:56,00:01:00,00:01:30,0.5um,1857201,2.5um,13066,5.0um,353,/m3,
,,,,426,2021-06-08 02:14:26,00:01:00,00:01:30,0.5um,1842016,2.5um,10241,5.0um,0,/m3,
,,,,427,2021-06-08 02:15:56,00:01:00,00:01:30,0.5um,1849079,2.5um,14126,5.0um,1059,/m3,
,,,,428,2021-06-08 02:17:26,00:01:00,00:01:30,0.5um,1845901,2.5um,11301,5.0um,706,/m3,
,,,,429,2021-06-08 02:18:56,00:01:00,00:01:30,0.5um,1843075,2.5um,9888,5.0um,706,/m3,
,,,,430,2021-06-08 02:20:26,00:01:00,00:01:30,0.5um,1829656,2.5um,12713,5.0um,706,/m3,
,,,,431,2021-06-08 02:21:56,00:01:00,00:01:30,0.5um,1848726,2.5um,12360,5.0um,706,/m3,
,,,,432,2021-06-08 02:23:26,00:01:00,00:01:30,0.5um,1894635,2.5um,12007,5.0um,1413,/m3,
,,,,433,2021-06-08 02:24:56,00:01:00,00:01:30,0.5um,1929243,2.5um,12713,5.0um,353,/m3,
,,,,434,2021-06-08 02:26:26,00:01:00,00:01:30,0.5um,1905936,2.5um,13420,5.0um,706,/m3,
,,,,435,2021-06-08 02:27:56,00:01:00,00:01:30,0.5um,1925006,2.5um,12007,5.0um,706,/m3,
,,,,436,2021-06-08 02:29:26,00:01:00,00:01:30,0.5um,1947254,2.5um,12713,5.0um,353,/m3,
,,,,437,2021-06-08 02:30:56,00:01:00,00:01:30,0.5um,1929243,2.5um,14126,5.0um,0,/m3,
,,,,438,2021-06-08 02:32:26,00:01:00,00:01:30,0.5um,2017177,2.5um,13420,5.0um,1413,/m3,
,,,,439,2021-06-08 02:33:56,00:01:00,00:01:30,0.5um,2029890,2.5um,11654,5.0um,706,/m3,
,,,,440,2021-06-08 02:35:26,00:01:00,00:01:30,0.5um,2046841,2.5um,12007,5.0um,1059,/m3,
,,,,441,2021-06-08 02:36:56,00:01:00,00:01:30,0.5um,2179978,2.5um,16598,5.0um,1413,/m3,
,,,,442,2021-06-08 02:38:26,00:01:00,00:01:30,0.5um,2074387,2.5um,10241,5.0um,1413,/m3,
,,,,443,2021-06-08 02:39:56,00:01:00,00:01:30,0.5um,2166205,2.5um,14479,5.0um,1413,/m3,
,,,,444,2021-06-08 02:41:26,00:01:00,00:01:30,0.5um,2192691,2.5um,12360,5.0um,706,/m3,
,,,,445,2021-06-08 02:42:56,00:01:00,00:01:30,0.5um,2052845,2.5um,16598,5.0um,1059,/m3,
,,,,446,2021-06-08 02:44:26,00:01:00,00:01:30,0.5um,2089925,2.5um,11654,5.0um,353,/m3,
,,,,447,2021-06-08 02:45:56,00:01:00,00:01:30,0.5um,2109702,2.5um,13420,5.0um,1059,/m3,
,,,,448,2021-06-08 02:47:26,00:01:00,00:01:30,0.5um,2080390,2.5um,9888,5.0um,353,/m3,
,,,,449,2021-06-08 02:48:56,00:01:00,00:01:30,0.5um,2066265,2.5um,12360,5.0um,353,/m3,
,,,,450,2021-06-08 02:50:26,00:01:00,00:01:30,0.5um,2100873,2.5um,14832,5.0um,706,/m3,
,,,,451,2021-06-08 02:51:56,00:01:00,00:01:30,0.5um,2082156,2.5um,14479,5.0um,706,/m3,
,,,,452,2021-06-08 02:53:26,00:01:00,00:01:30,0.5um,2065205,2.5um,11654,5.0um,706,/m3,
,,,,453,2021-06-08 02:54:56,00:01:00,00:01:30,0.5um,2009408,2.5um,13773,5.0um,0,/m3,
